,Lat,Lon,Cls,species_present,Alt
126102,30.33578872680664,-84.00505065917969,Cfa,26159,21.0
126104,27.04057502746582,-82.28115844726562,Cfa,26159,5.0
126107,27.68016242980957,-80.67086791992188,Cfa,26159,3.0
126109,24.70563316345215,-81.3804702758789,Aw,26159,5.0
126110,29.60417938232422,-82.30207061767578,Cfa,26159,23.0
126111,28.57956314086914,-81.00103759765625,Cfa,26159,4.0
126115,27.972644805908203,-82.69742584228516,Cfa,26159,3.0
126116,28.073871612548828,-82.37537384033203,Cfa,26159,18.0
126117,26.528255462646484,-81.87969207763672,Cfa,26159,5.0
126119,29.073314666748047,-82.4263687133789,Cfa,26159,23.0
126121,25.74984359741211,-80.76641082763672,Aw,26159,6.0
126123,25.62893295288086,-80.34809112548828,Am,26159,10.0
126125,26.315858840942383,-81.62975311279297,Aw,26159,13.0
126126,25.38249015808105,-80.60716247558594,Aw,26159,5.0
126127,24.711671829223636,-81.38676452636719,Aw,26159,3.0
126128,27.382661819458008,-82.45719909667969,Cfa,26159,10.0
126130,25.75699234008789,-80.76568603515625,Aw,26159,6.0
126131,25.739896774291992,-80.84454345703125,Aw,26159,5.0
126134,28.656177520751957,-81.17569732666016,Cfa,26159,18.0
126136,29.616270065307617,-82.31999206542969,Cfa,26159,19.0
126137,29.63996315002441,-82.34796142578125,Cfa,26159,26.0
126139,27.622146606445312,-81.96843719482422,Cfa,26159,33.0
126141,25.656248092651367,-80.7663345336914,Aw,26159,5.0
126143,29.519088745117188,-82.34307098388672,Cfa,26159,22.0
126145,30.7327880859375,-82.17915344238281,Cfa,26159,36.0
126147,30.827178955078125,-82.36177062988281,Cfa,26159,41.0
126148,28.577335357666016,-80.99560546875,Cfa,26159,8.0
126150,28.804887771606445,-81.87567138671875,Cfa,26159,25.0
126152,30.192983627319336,-81.36724853515625,Cfa,26159,1.0
126155,28.66890335083008,-81.58990478515625,Cfa,26159,18.0
126156,25.856971740722656,-81.03409576416016,Aw,26159,5.0
126158,25.382354736328125,-80.6070327758789,Aw,26159,5.0
126159,28.685216903686523,-80.69938659667969,Cfa,26159,5.0
126160,30.738109588623047,-82.1405029296875,Cfa,26159,41.0
126161,27.988361358642575,-81.8569564819336,Cfa,26159,37.0
126163,28.07807159423828,-82.36343383789062,Cfa,26159,15.0
126164,25.99406242370605,-81.26234436035156,Aw,26159,4.0
126167,26.31319236755371,-81.63656616210938,Aw,26159,8.0
126169,25.256742477416992,-80.79295349121094,Aw,26159,9.0
126170,28.862455368041992,-81.30962371826172,Cfa,26159,6.0
126171,28.339439392089844,-80.59982299804688,Cfa,26159,0.0
126175,28.07341766357422,-82.37770080566406,Cfa,26159,16.0
126176,25.857017517089844,-81.0326919555664,Aw,26159,2.0
126177,28.580467224121094,-80.99624633789062,Cfa,26159,6.0
126178,28.073972702026367,-82.37552642822266,Cfa,26159,18.0
126179,28.35565757751465,-81.4037857055664,Cfa,26159,29.0
126180,28.071216583251957,-82.37811279296875,Cfa,26159,16.0
126182,28.57731819152832,-80.99627685546875,Cfa,26159,4.0
126183,25.38287925720215,-80.6056137084961,Aw,26159,5.0
126185,26.864961624145508,-81.93158721923828,Cfa,26159,10.0
126187,27.24567604064941,-82.306884765625,Cfa,26159,7.0
126189,25.382232666015625,-80.60924530029297,Aw,26159,7.0
126194,29.639732360839844,-85.14827728271484,Cfa,26159,3.0
126195,25.13975715637207,-80.93788146972656,Aw,26159,2.0
126196,25.44158172607422,-80.78404235839844,Aw,26159,6.0
126198,25.35063934326172,-80.87504577636719,Aw,26159,5.0
126201,29.64105224609375,-82.349609375,Cfa,26159,26.0
126203,28.22494125366211,-80.76500701904297,Cfa,26159,8.0
126204,29.60443115234375,-82.30347442626953,Cfa,26159,22.0
126206,28.575910568237305,-80.9883804321289,Cfa,26159,7.0
126211,28.66945457458496,-81.5918960571289,Cfa,26159,17.0
126212,28.85490226745605,-81.33148193359375,Cfa,26159,7.0
126214,27.26603126525879,-82.29126739501953,Cfa,26159,6.0
126216,29.60456275939941,-82.23702239990234,Cfa,26159,23.0
126217,25.38210678100586,-80.60696411132812,Aw,26159,5.0
126218,25.382081985473636,-80.60813903808594,Aw,26159,5.0
126220,28.75782585144043,-81.3749771118164,Cfa,26159,19.0
126221,28.57731819152832,-80.99622344970703,Cfa,26159,4.0
126225,25.382179260253903,-80.60932159423828,Aw,26159,7.0
126226,29.647470474243164,-82.34454345703125,Cfa,26159,30.0
126228,26.89117431640625,-82.06831359863281,Cfa,26159,5.0
126229,30.32805633544922,-83.98777770996094,Cfa,26159,21.0
126231,28.12242126464844,-82.5107421875,Cfa,26159,23.0
126232,25.382400512695312,-80.60646057128906,Aw,26159,5.0
126236,30.835039138793945,-84.66012573242188,Cfa,26159,38.0
126237,27.0434627532959,-82.31781005859375,Cfa,26159,5.0
126238,27.265350341796875,-82.29161834716797,Cfa,26159,6.0
126240,30.45201110839844,-86.6548080444336,Cfa,26159,19.0
126241,28.230030059814453,-82.45958709716797,Cfa,26159,26.0
126249,30.324928283691406,-83.98731231689453,Cfa,26159,13.0
126252,27.9749755859375,-81.06409454345703,Cfa,26159,27.0
126253,28.07515335083008,-82.37612915039062,Cfa,26159,15.0
126255,26.38018226623535,-80.54695129394531,Am,26159,7.0
126256,27.91191291809082,-82.77204132080078,Cfa,26159,10.0
126258,28.69753837585449,-81.60920715332031,Cfa,26159,22.0
126259,25.45536994934082,-80.59103393554688,Aw,26159,7.0
126261,29.577411651611328,-82.25746154785156,Cfa,26159,23.0
126262,25.382417678833008,-80.60651397705078,Aw,26159,5.0
126264,28.072940826416016,-82.37808990478516,Cfa,26159,16.0
126265,28.640241622924805,-80.85282897949219,Cfa,26159,10.0
126266,29.541501998901367,-81.71416473388672,Cfa,26159,9.0
126267,28.56935691833496,-80.99664306640625,Cfa,26159,7.0
126269,28.644962310791016,-81.4233169555664,Cfa,26159,26.0
126271,28.56938743591309,-80.99665069580078,Cfa,26159,7.0
126275,28.577226638793945,-81.00555419921875,Cfa,26159,9.0
126276,30.78903007507324,-81.56819915771484,Cfa,26159,12.0
126277,28.57352828979492,-81.00016784667969,Cfa,26159,7.0
126279,29.604063034057617,-82.30207061767578,Cfa,26159,23.0
126281,28.50863265991211,-81.07074737548828,Cfa,26159,23.0
126282,27.819543838500977,-82.72037506103516,Cfa,26159,14.0
126289,25.382572174072266,-80.60582733154297,Aw,26159,5.0
126291,28.094921112060547,-82.71009063720703,Cfa,26159,12.0
126295,28.745380401611328,-81.47528076171875,Cfa,26159,18.0
126296,28.737422943115234,-80.75435638427734,Cfa,26159,2.0
126297,31.05734062194824,-82.27244567871094,Cfa,26159,46.0
126300,25.3894157409668,-80.64031982421875,Aw,26159,7.0
126301,27.72757148742676,-82.650390625,Cfa,26159,9.0
126304,26.43783187866211,-80.91534423828125,Am,26159,8.0
126305,28.01828956604004,-82.61593627929688,Cfa,26159,8.0
126309,24.70560836791992,-81.38043212890625,Aw,26159,5.0
126310,26.3756103515625,-81.60411071777344,Aw,26159,11.0
126312,25.391681671142575,-80.79905700683594,Aw,26159,8.0
126316,30.100605010986328,-81.74606323242188,Cfa,26159,0.0
126317,25.980077743530277,-81.38946533203125,Aw,26159,13.0
126325,28.07439613342285,-82.37383270263672,Cfa,26159,21.0
126327,28.13287734985352,-82.73680114746094,Cfa,26159,17.0
126328,30.65575408935547,-81.43871307373047,Cfa,26159,4.0
126332,27.98822784423828,-81.85035705566406,Cfa,26159,40.0
126335,28.367921829223636,-81.59442138671875,Cfa,26159,32.0
126338,28.071029663085938,-82.37263488769531,Cfa,26159,19.0
126340,26.487308502197266,-80.16100311279297,Am,26159,11.0
126343,29.64327049255371,-82.3624496459961,Cfa,26159,24.0
126349,25.441648483276367,-80.78388214111328,Aw,26159,6.0
126350,26.47176170349121,-82.15229034423828,Aw,26159,4.0
126353,29.621597290039062,-84.92359161376953,Cfa,26159,0.0
126355,29.603927612304688,-82.30199432373047,Cfa,26159,23.0
126356,28.075349807739254,-82.37586975097656,Cfa,26159,15.0
126357,30.666893005371094,-82.33317565917969,Cfa,26159,41.0
126358,28.07380485534668,-82.37690734863281,Cfa,26159,18.0
126360,26.904756546020508,-81.92411804199219,Cfa,26159,9.0
126362,31.07000732421875,-81.4202651977539,Cfa,26159,15.0
126365,27.046445846557617,-82.40009307861328,Cfa,26159,7.0
126367,28.669057846069336,-81.5760269165039,Cfa,26159,17.0
136329,26.163145065307617,-80.24774169921875,Am,32093,6.0
136375,25.605209350585938,-80.3114242553711,Am,32093,9.0
136560,25.615205764770508,-80.3074722290039,Am,32093,12.0
141273,24.7565975189209,-82.859130859375,Aw,4535,0.0
141278,24.636180877685547,-82.84757232666016,Aw,4535,0.0
141295,24.627286911010746,-82.90596771240234,Aw,4535,0.0
141303,24.693012237548828,-82.95964813232422,Aw,4535,0.0
141304,29.166662216186523,-80.8385009765625,Cfa,4535,0.0
141319,24.71428108215332,-82.99523162841797,Aw,4535,0.0
141330,31.117170333862305,-81.49105834960938,Cfa,4535,0.0
141334,24.773611068725582,-82.86180114746094,Aw,4535,0.0
141335,24.78575325012207,-82.87035369873047,Aw,4535,0.0
141337,24.744224548339844,-82.8462905883789,Aw,4535,0.0
141339,25.35967063903809,-80.05328369140625,Aw,4535,0.0
141348,24.74798011779785,-82.90021514892578,Aw,4535,0.0
141353,24.69820022583008,-82.87813568115234,Aw,4535,0.0
141363,24.643526077270508,-82.97724914550781,Aw,4535,0.0
141366,24.691085815429688,-82.85755920410156,Aw,4535,0.0
141371,24.705625534057617,-82.81877136230469,Aw,4535,0.0
141375,24.63340187072754,-82.90459442138672,Aw,4535,0.0
141378,24.634008407592773,-82.88031768798828,Aw,4535,0.0
141385,24.611785888671875,-82.89053344726562,Aw,4535,0.0
141390,28.727651596069336,-80.73868560791016,Cfa,4535,0.0
141392,24.69428253173828,-82.9847640991211,Aw,4535,0.0
141398,24.60855484008789,-82.81525421142578,Aw,4535,0.0
141402,24.687191009521484,-82.99065399169922,Aw,4535,0.0
141403,24.787826538085938,-82.86763000488281,Aw,4535,0.0
141409,24.617094039916992,-82.95592498779297,Aw,4535,0.0
141410,24.62640953063965,-82.92498779296875,Aw,4535,0.0
141414,24.73810195922852,-82.86902618408203,Aw,4535,0.0
141423,24.714262008666992,-82.98265838623047,Aw,4535,0.0
141424,24.63160896301269,-82.89979553222656,Aw,4535,0.0
141430,24.680761337280277,-82.89794158935547,Aw,4535,0.0
141431,25.98188018798828,-80.10014343261719,Am,4535,0.0
141432,24.509666442871094,-81.72259521484375,Aw,4535,0.0
141446,24.62375259399414,-82.90673828125,Aw,4535,0.0
141456,24.797956466674805,-82.97472381591797,Aw,4535,0.0
141462,24.653499603271484,-82.97264099121094,Aw,4535,0.0
141464,24.66847801208496,-82.86935424804688,Aw,4535,0.0
141466,24.607820510864254,-82.80757141113281,Aw,4535,0.0
141467,26.44108390808105,-80.13887023925781,Am,4535,11.0
141469,24.626293182373047,-82.86043548583984,Aw,4535,0.0
141475,24.74692726135254,-82.89775848388672,Aw,4535,0.0
141492,26.406604766845703,-80.11958312988281,Am,4535,10.0
141494,24.64110374450684,-82.93379211425781,Aw,4535,0.0
141495,24.644025802612305,-82.95226287841797,Aw,4535,0.0
141498,24.60419464111328,-82.97822570800781,Aw,4535,0.0
141500,24.769123077392575,-82.95478820800781,Aw,4535,0.0
141502,24.755586624145508,-82.93508911132812,Aw,4535,0.0
141507,24.76318359375,-82.86624908447266,Aw,4535,0.0
141509,24.630687713623047,-82.89418029785156,Aw,4535,0.0
141510,24.66197395324707,-82.93258666992188,Aw,4535,0.0
141513,24.604528427124023,-82.9982681274414,Aw,4535,0.0
141525,24.702390670776367,-82.99922943115234,Aw,4535,0.0
141528,24.79548072814941,-82.92919158935547,Aw,4535,0.0
141532,24.675107955932617,-82.92823028564453,Aw,4535,0.0
141534,24.606210708618164,-82.83242797851562,Aw,4535,0.0
141535,24.656673431396484,-82.87751007080078,Aw,4535,0.0
141546,24.731101989746094,-82.885498046875,Aw,4535,0.0
141555,24.71418190002441,-82.98461151123047,Aw,4535,0.0
141563,24.671152114868164,-82.95074462890625,Aw,4535,0.0
141564,24.666170120239254,-82.94729614257812,Aw,4535,0.0
141574,24.60576057434082,-82.89329528808594,Aw,4535,0.0
141577,24.795116424560547,-82.93436431884766,Aw,4535,0.0
141580,24.738300323486328,-82.90605926513672,Aw,4535,0.0
141589,24.79951286315918,-82.91024780273438,Aw,4535,0.0
141598,24.663732528686523,-82.95628356933594,Aw,4535,0.0
141600,24.653339385986328,-82.89397430419922,Aw,4535,0.0
141603,24.60997200012207,-82.81063842773438,Aw,4535,0.0
141610,24.66088104248047,-82.97897338867188,Aw,4535,0.0
141612,24.762561798095703,-82.87735748291016,Aw,4535,0.0
141618,24.78523826599121,-82.91471099853516,Aw,4535,0.0
141620,24.60361671447754,-82.95709991455078,Aw,4535,0.0
141623,24.79334831237793,-82.83946228027344,Aw,4535,0.0
141626,24.720945358276367,-82.9096450805664,Aw,4535,0.0
141628,24.6383113861084,-82.9410171508789,Aw,4535,0.0
141635,24.79250144958496,-82.97406005859375,Aw,4535,0.0
141646,24.63420867919922,-82.99565887451172,Aw,4535,0.0
141660,24.725425720214844,-82.94050598144531,Aw,4535,0.0
141666,24.780981063842773,-82.92575073242188,Aw,4535,0.0
141667,24.79304313659668,-82.8363265991211,Aw,4535,0.0
141669,24.67930793762207,-82.94718170166016,Aw,4535,0.0
141683,24.751617431640625,-82.8895263671875,Aw,4535,0.0
141690,24.78524398803711,-82.88304901123047,Aw,4535,0.0
141693,24.716461181640625,-82.89198303222656,Aw,4535,0.0
141699,24.695241928100582,-82.94507598876953,Aw,4535,0.0
141708,24.633169174194336,-82.83795166015625,Aw,4535,0.0
141710,24.7869815826416,-82.90486907958984,Aw,4535,0.0
141730,24.67810440063477,-82.95729064941406,Aw,4535,0.0
141737,24.79582023620605,-82.87548828125,Aw,4535,0.0
141741,24.73875617980957,-82.92674255371094,Aw,4535,0.0
141743,24.56928253173828,-80.72955322265625,Aw,4535,0.0
141746,24.737775802612305,-82.88976287841797,Aw,4535,0.0
141750,24.66701316833496,-82.98465728759766,Aw,4535,0.0
141752,24.749704360961918,-82.80831909179688,Aw,4535,0.0
141754,24.68724250793457,-82.89241027832031,Aw,4535,0.0
141762,24.726242065429688,-82.97879028320312,Aw,4535,0.0
141764,24.711057662963867,-82.8696517944336,Aw,4535,0.0
141765,24.67987823486328,-82.83699035644531,Aw,4535,0.0
141769,24.74664878845215,-82.9707260131836,Aw,4535,0.0
141776,24.70148658752441,-82.88114166259766,Aw,4535,0.0
141777,24.769411087036133,-82.9251708984375,Aw,4535,0.0
141786,24.699874877929688,-82.82894134521484,Aw,4535,0.0
141788,24.79199981689453,-82.84534454345703,Aw,4535,0.0
141801,24.72162437438965,-82.83824157714844,Aw,4535,0.0
152162,30.03308486938477,-82.84263610839844,Cfa,9152,26.0
153221,29.620996475219727,-82.30754089355469,Cfa,9152,28.0
153494,29.56682777404785,-82.6202621459961,Cfa,9152,19.0
161530,29.56682777404785,-82.6202621459961,Cfa,16782,19.0
161646,26.338777542114254,-80.62803649902344,Am,16782,6.0
161691,30.089359283447266,-84.15807342529297,Cfa,16782,4.0
161763,30.39800453186035,-86.59796142578125,Cfa,16782,8.0
161774,29.82759094238281,-81.85879516601562,Cfa,16782,41.0
161777,30.44405937194824,-84.27243041992188,Cfa,16782,43.0
161802,29.66567039489746,-85.083251953125,Cfa,16782,7.0
161961,25.725255966186523,-80.3218765258789,Am,16782,11.0
162088,30.121278762817383,-84.1355972290039,Cfa,16782,2.0
162366,25.672487258911133,-80.7091293334961,Aw,16782,7.0
162367,27.073211669921875,-82.44058990478516,Cfa,16782,7.0
162369,30.675886154174805,-86.86213684082031,Cfa,16782,65.0
162430,30.43221664428711,-84.29510498046875,Cfa,16782,29.0
162638,30.026445388793945,-82.33920288085938,Cfa,16782,45.0
162665,28.03329467773437,-82.77811431884766,Cfa,16782,11.0
162676,30.691160202026367,-84.98064422607422,Cfa,16782,36.0
162680,25.433029174804688,-80.7197494506836,Aw,16782,3.0
162697,30.49752426147461,-84.28189849853516,Cfa,16782,55.0
162699,28.570009231567383,-80.99700164794922,Cfa,16782,7.0
162723,28.171586990356445,-81.70696258544922,Cfa,16782,41.0
162789,30.05691146850586,-84.29397583007812,Cfa,16782,0.0
162792,30.462677001953125,-84.28990936279297,Cfa,16782,66.0
162926,27.72076988220215,-82.4638900756836,Cfa,16782,7.0
162934,28.924213409423828,-81.47582244873047,Cfa,16782,17.0
163076,30.73543739318848,-82.15299987792969,Cfa,16782,36.0
163086,30.475753784179688,-84.18169403076172,Cfa,16782,35.0
163118,30.740331649780277,-84.9203109741211,Cfa,16782,57.0
163159,28.67483901977539,-80.7635726928711,Cfa,16782,3.0
163205,30.457443237304688,-84.47444152832031,Cfa,16782,23.0
163219,25.7568473815918,-80.76589965820312,Aw,16782,6.0
163244,29.707109451293945,-85.15347290039062,Cfa,16782,1.0
163353,25.427579879760746,-80.72084045410156,Aw,16782,6.0
163455,27.31989097595215,-82.50411224365234,Cfa,16782,10.0
177623,30.397937774658203,-84.63156127929688,Cfa,65987,22.0
177624,29.52517318725586,-81.77035522460938,Cfa,65987,19.0
177625,30.213211059570312,-84.66709899902344,Cfa,65987,24.0
177626,30.681127548217773,-81.46337890625,Cfa,65987,2.0
177627,30.001190185546875,-84.54997253417969,Cfa,65987,17.0
177629,30.003026962280277,-84.5444107055664,Cfa,65987,12.0
177630,29.819669723510746,-84.98930358886719,Cfa,65987,13.0
177631,30.42891502380371,-85.5489501953125,Cfa,65987,21.0
177632,29.876628875732425,-84.95777130126953,Cfa,65987,12.0
177633,30.208532333374023,-84.66657257080078,Cfa,65987,24.0
177634,30.19069099426269,-84.61946868896484,Cfa,65987,22.0
177635,29.835817337036133,-84.7930679321289,Cfa,65987,6.0
177636,29.82925033569336,-84.82006072998047,Cfa,65987,8.0
177637,30.448434829711918,-84.52143859863281,Cfa,65987,22.0
177638,30.44804573059082,-84.52188110351562,Cfa,65987,22.0
177639,30.3085994720459,-84.34782409667969,Cfa,65987,24.0
177640,31.037717819213867,-84.6819076538086,Cfa,65987,44.0
177642,30.451141357421875,-85.53137969970703,Cfa,65987,16.0
177643,29.98355484008789,-84.97382354736328,Cfa,65987,19.0
177645,30.45278549194336,-85.53059387207031,Cfa,65987,19.0
177646,29.73295783996582,-84.9977035522461,Cfa,65987,9.0
177647,30.140167236328125,-84.93309783935547,Cfa,65987,25.0
177648,30.064178466796875,-81.7118911743164,Cfa,65987,7.0
177649,30.522876739501957,-84.256103515625,Cfa,65987,65.0
177650,29.938940048217773,-85.01072692871094,Cfa,65987,18.0
177651,30.459447860717773,-84.53564453125,Cfa,65987,22.0
177652,30.45268821716309,-85.53067016601562,Cfa,65987,19.0
177653,30.51609992980957,-85.46900177001953,Cfa,65987,56.0
177654,30.577363967895508,-83.63574981689453,Cfa,65987,41.0
177656,30.25861358642578,-84.97158813476562,Cfa,65987,26.0
177659,30.24432182312012,-82.54649353027344,Cfa,65987,49.0
177661,30.452651977539062,-85.53101348876953,Cfa,65987,19.0
177662,30.012733459472656,-84.5706787109375,Cfa,65987,18.0
177663,30.821916580200195,-82.3648452758789,Cfa,65987,42.0
177664,30.252086639404297,-82.52017211914062,Cfa,65987,49.0
177665,30.12557983398437,-85.18599700927734,Cfa,65987,19.0
177668,29.939924240112305,-84.74766540527344,Cfa,65987,7.0
177669,30.220643997192383,-82.5297622680664,Cfa,65987,54.0
177670,29.21051788330078,-81.99149322509766,Cfa,65987,22.0
177671,30.213191986083984,-84.66715240478516,Cfa,65987,24.0
177672,29.9323844909668,-84.70209503173828,Cfa,65987,6.0
177673,30.280969619750977,-85.0135269165039,Cfa,65987,29.0
177674,29.914506912231445,-84.63369750976562,Cfa,65987,7.0
177676,30.486875534057617,-86.24427032470703,Cfa,65987,11.0
177677,30.40349578857422,-84.64669036865234,Cfa,65987,31.0
177678,29.98637008666992,-81.56524658203125,Cfa,65987,1.0
177679,29.797483444213867,-84.97454071044922,Cfa,65987,9.0
177680,29.21401596069336,-81.99192810058594,Cfa,65987,27.0
177681,30.415355682373047,-84.63844299316406,Cfa,65987,35.0
177682,30.01422119140625,-84.96105194091797,Cfa,65987,13.0
177683,30.36323547363281,-84.67378997802734,Cfa,65987,28.0
187037,27.439422607421875,-82.68597412109375,Cfa,4765,6.0
187046,28.882753372192383,-82.59305572509766,Cfa,4765,5.0
187057,26.013708114624023,-80.36270904541016,Am,4765,6.0
187059,28.51823234558105,-82.63680267333984,Cfa,4765,4.0
187060,28.67644500732422,-80.74472045898438,Cfa,4765,7.0
187063,27.8367977142334,-82.83675384521484,Cfa,4765,8.0
187064,26.3756103515625,-81.60411071777344,Aw,4765,11.0
187071,30.647687911987305,-81.44181823730469,Cfa,4765,2.0
187076,25.38204002380371,-80.60547637939453,Aw,4765,5.0
187079,26.166791915893555,-81.07196807861328,Aw,4765,7.0
187098,28.033262252807617,-82.64482116699219,Cfa,4765,8.0
187108,28.669172286987305,-81.55924224853516,Cfa,4765,18.0
187130,28.705419540405277,-80.72632598876953,Cfa,4765,6.0
187145,28.09555053710937,-81.27416229248047,Cfa,4765,24.0
187179,26.99465560913086,-81.9385986328125,Cfa,4765,7.0
187182,26.88578987121582,-80.07179260253906,Af,4765,9.0
187187,28.37802505493164,-81.4360122680664,Cfa,4765,34.0
187194,27.2662296295166,-82.29196166992188,Cfa,4765,9.0
187195,28.014305114746094,-81.66758728027344,Cfa,4765,43.0
187201,25.38241577148437,-80.60629272460938,Aw,4765,5.0
187226,26.22518539428711,-81.81161499023438,Aw,4765,13.0
187229,28.589527130126957,-80.86971282958984,Cfa,4765,8.0
187240,26.9017391204834,-82.2612533569336,Cfa,4765,5.0
187244,28.571882247924805,-80.99732971191406,Cfa,4765,6.0
187250,28.35946655273437,-81.5931396484375,Cfa,4765,38.0
187262,29.28571891784668,-82.33805847167969,Cfa,4765,31.0
187277,26.54645156860352,-81.9249038696289,Cfa,4765,4.0
187304,27.106958389282227,-82.25069427490234,Cfa,4765,15.0
187306,27.875465393066406,-82.14190673828125,Cfa,4765,29.0
187315,28.57060813903809,-80.99028015136719,Cfa,4765,12.0
187318,28.539167404174805,-80.97666931152344,Cfa,4765,10.0
187348,25.918865203857425,-80.83623504638672,Aw,4765,8.0
187349,27.265493392944336,-82.28834533691406,Cfa,4765,12.0
187366,25.38203811645508,-80.60552978515625,Aw,4765,5.0
187377,27.8604736328125,-82.63265228271484,Cfa,4765,3.0
187385,26.983783721923828,-82.13220977783203,Cfa,4765,10.0
187392,28.643577575683597,-80.71481323242188,Cfa,4765,3.0
187394,29.108652114868164,-81.63068389892578,Cfa,4765,22.0
187401,28.70547103881836,-81.20648956298828,Cfa,4765,7.0
187421,25.2866153717041,-80.89865112304688,Aw,4765,4.0
187424,28.73005485534668,-80.76404571533203,Cfa,4765,0.0
187434,27.79513168334961,-82.57672119140625,Cfa,4765,0.0
187452,29.61792755126953,-82.25245666503906,Cfa,4765,28.0
187460,30.51140022277832,-84.39491271972656,Cfa,4765,43.0
187476,29.798858642578125,-82.2452621459961,Cfa,4765,48.0
187480,25.2866153717041,-80.89865112304688,Aw,4765,4.0
187498,28.572404861450195,-80.99651336669922,Cfa,4765,6.0
187505,31.034717559814453,-81.43367004394531,Cfa,4765,0.0
187529,27.71191024780273,-81.45018005371094,Cfa,4765,30.0
187538,27.01749420166016,-82.08238220214844,Cfa,4765,7.0
187547,30.680896759033203,-81.49079895019531,Cfa,4765,1.0
187550,28.571882247924805,-80.9985580444336,Cfa,4765,10.0
187558,26.009174346923828,-80.35497283935547,Am,4765,6.0
187576,28.574663162231445,-80.99153137207031,Cfa,4765,7.0
187580,28.353816986083984,-81.40210723876953,Cfa,4765,32.0
187583,28.221237182617188,-81.24784851074219,Cfa,4765,25.0
187589,25.38203239440918,-80.6056137084961,Aw,4765,5.0
187613,25.383527755737305,-80.61026000976562,Aw,4765,5.0
187618,25.877222061157227,-81.22994995117188,Aw,4765,8.0
187624,27.265888214111328,-82.29106903076172,Cfa,4765,6.0
187636,25.382400512695312,-80.60646057128906,Aw,4765,5.0
187650,26.693790435791016,-81.77865600585938,Cfa,4765,6.0
187665,29.53445053100586,-82.3050765991211,Cfa,4765,26.0
187674,28.35492515563965,-81.40361022949219,Cfa,4765,29.0
187694,28.410350799560547,-80.61881256103516,Cfa,4765,0.0
187697,27.76241874694824,-82.37104034423828,Cfa,4765,14.0
187719,27.246976852416992,-82.28768920898438,Cfa,4765,7.0
187723,29.618783950805664,-82.32636260986328,Cfa,4765,21.0
187727,26.63261032104492,-80.30034637451172,Af,4765,10.0
187730,25.764589309692383,-80.42505645751953,Am,4765,15.0
187734,28.07163619995117,-82.3759536743164,Cfa,4765,17.0
187735,28.20372200012207,-81.39492797851562,Cfa,4765,15.0
187737,28.07992172241211,-82.28550720214844,Cfa,4765,23.0
187744,26.08714485168457,-81.26290130615234,Aw,4765,8.0
187761,27.863794326782227,-82.62911987304688,Cfa,4765,10.0
187766,28.605587005615234,-81.20320892333984,Cfa,4765,27.0
187771,25.745929718017575,-80.5549545288086,Aw,4765,5.0
187775,28.580081939697266,-81.2369155883789,Cfa,4765,23.0
187776,28.24189567565918,-82.42377471923828,Cfa,4765,25.0
187779,26.210899353027344,-81.7498779296875,Aw,4765,6.0
187817,28.254858016967773,-81.51846313476562,Cfa,4765,36.0
187821,28.579627990722656,-80.99667358398438,Cfa,4765,6.0
187825,27.164697647094727,-80.88114166259766,Cfa,4765,8.0
187826,25.2866153717041,-80.89865112304688,Aw,4765,4.0
187853,30.34977912902832,-86.1651382446289,Cfa,4765,18.0
187859,28.434101104736328,-81.72480773925781,Cfa,4765,37.0
187889,26.457439422607425,-80.20169067382812,Am,4765,7.0
187901,25.382400512695312,-80.60646057128906,Aw,4765,5.0
187926,28.35919189453125,-81.59217071533203,Cfa,4765,38.0
187945,26.632701873779297,-80.29701232910156,Af,4765,10.0
187987,25.655786514282227,-80.30220031738281,Am,4765,10.0
187989,29.61944580078125,-82.32515716552734,Cfa,4765,21.0
187992,26.438135147094727,-81.80675506591797,Aw,4765,6.0
188020,25.382400512695312,-80.60922241210938,Aw,4765,7.0
188033,29.70977210998535,-82.04322814941406,Cfa,4765,48.0
188051,30.2763786315918,-81.50869750976562,Cfa,4765,14.0
188052,28.40733337402344,-81.58329772949219,Cfa,4765,26.0
188066,28.56972885131836,-80.99627685546875,Cfa,4765,7.0
188080,26.06121635437012,-81.34461212158203,Aw,4765,7.0
188097,26.962085723876957,-82.35302734375,Cfa,4765,5.0
188103,28.734149932861328,-81.23373413085938,Cfa,4765,1.0
188115,28.42084312438965,-82.65624237060547,Cfa,4765,14.0
188116,28.851036071777344,-81.3598403930664,Cfa,4765,7.0
188118,26.95693588256836,-81.16349029541016,Cfa,4765,14.0
188146,25.95916175842285,-81.5105209350586,Aw,4765,6.0
188161,28.28980255126953,-81.40409851074219,Cfa,4765,23.0
188179,29.05205535888672,-81.29741668701172,Cfa,4765,35.0
188183,28.649559020996094,-81.20755767822266,Cfa,4765,27.0
188184,28.7936954498291,-80.60462188720703,Cfa,4765,0.0
188201,28.58348274230957,-80.98905181884766,Cfa,4765,15.0
188202,27.2345027923584,-82.31143188476562,Cfa,4765,6.0
188219,27.825698852539062,-81.60005950927734,Cfa,4765,50.0
188221,29.614887237548828,-82.36646270751953,Cfa,4765,30.0
188227,26.840686798095703,-81.95679473876953,Cfa,4765,9.0
188228,29.26142883300781,-82.93310546875,Cfa,4765,15.0
188239,27.99663734436035,-81.94285583496094,Cfa,4765,40.0
188243,28.7336540222168,-80.75687408447266,Cfa,4765,3.0
188259,29.03278923034668,-82.67037200927734,Cfa,4765,12.0
